image_id,pred_instance_count,gt_instance_count,tp,fp,fn,object_precision,object_recall,object_f1,mean_matched_iou,merge_count,split_count,count_error,density_bucket,prediction_status,pred_file,gt_file
midwest-flooding_00000271,41,48,27,14,21,0.658537,0.5625,0.606742,0.789025,1,1,-7,dense,present,midwest-flooding_00000271_pre_disaster.png,midwest-flooding_00000271_pre_disaster_target.png
midwest-flooding_00000274,51,56,44,7,12,0.862745,0.785714,0.82243,0.868319,2,1,-5,dense,present,midwest-flooding_00000274_pre_disaster.png,midwest-flooding_00000274_pre_disaster_target.png
midwest-flooding_00000284,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,midwest-flooding_00000284_pre_disaster.png,midwest-flooding_00000284_pre_disaster_target.png
midwest-flooding_00000286,9,17,6,3,11,0.666667,0.352941,0.461538,0.758113,0,0,-8,medium,present,midwest-flooding_00000286_pre_disaster.png,midwest-flooding_00000286_pre_disaster_target.png
midwest-flooding_00000287,8,9,5,3,4,0.625,0.555556,0.588235,0.898146,0,0,-1,medium,present,midwest-flooding_00000287_pre_disaster.png,midwest-flooding_00000287_pre_disaster_target.png
midwest-flooding_00000292,3,4,3,0,1,1.0,0.75,0.857143,0.776791,0,0,-1,sparse,present,midwest-flooding_00000292_pre_disaster.png,midwest-flooding_00000292_pre_disaster_target.png
midwest-flooding_00000298,7,12,7,0,5,1.0,0.583333,0.736842,0.818563,1,0,-5,medium,present,midwest-flooding_00000298_pre_disaster.png,midwest-flooding_00000298_pre_disaster_target.png
midwest-flooding_00000302,81,84,79,2,5,0.975309,0.940476,0.957576,0.840124,0,1,-3,dense,present,midwest-flooding_00000302_pre_disaster.png,midwest-flooding_00000302_pre_disaster_target.png
midwest-flooding_00000309,66,72,51,15,21,0.772727,0.708333,0.73913,0.806995,2,1,-6,dense,present,midwest-flooding_00000309_pre_disaster.png,midwest-flooding_00000309_pre_disaster_target.png
midwest-flooding_00000311,5,3,3,2,0,0.6,1.0,0.75,0.81905,0,0,2,sparse,present,midwest-flooding_00000311_pre_disaster.png,midwest-flooding_00000311_pre_disaster_target.png
midwest-flooding_00000315,5,7,4,1,3,0.8,0.571429,0.666667,0.743824,0,0,-2,medium,present,midwest-flooding_00000315_pre_disaster.png,midwest-flooding_00000315_pre_disaster_target.png
midwest-flooding_00000323,17,22,8,9,14,0.470588,0.363636,0.410256,0.841635,0,0,-5,medium,present,midwest-flooding_00000323_pre_disaster.png,midwest-flooding_00000323_pre_disaster_target.png
midwest-flooding_00000324,2,2,2,0,0,1.0,1.0,1.0,0.763804,0,0,0,sparse,present,midwest-flooding_00000324_pre_disaster.png,midwest-flooding_00000324_pre_disaster_target.png
midwest-flooding_00000332,3,4,3,0,1,1.0,0.75,0.857143,0.862347,1,0,-1,sparse,present,midwest-flooding_00000332_pre_disaster.png,midwest-flooding_00000332_pre_disaster_target.png
midwest-flooding_00000333,8,8,6,2,2,0.75,0.75,0.75,0.816053,1,0,0,medium,present,midwest-flooding_00000333_pre_disaster.png,midwest-flooding_00000333_pre_disaster_target.png
midwest-flooding_00000334,13,13,11,2,2,0.846154,0.846154,0.846154,0.828778,0,0,0,medium,present,midwest-flooding_00000334_pre_disaster.png,midwest-flooding_00000334_pre_disaster_target.png
midwest-flooding_00000335,12,12,8,4,4,0.666667,0.666667,0.666667,0.838045,0,0,0,medium,present,midwest-flooding_00000335_pre_disaster.png,midwest-flooding_00000335_pre_disaster_target.png
midwest-flooding_00000336,35,32,27,8,5,0.771429,0.84375,0.80597,0.818912,0,1,3,medium,present,midwest-flooding_00000336_pre_disaster.png,midwest-flooding_00000336_pre_disaster_target.png
midwest-flooding_00000344,4,3,2,2,1,0.5,0.666667,0.571429,0.692412,0,0,1,sparse,present,midwest-flooding_00000344_pre_disaster.png,midwest-flooding_00000344_pre_disaster_target.png
midwest-flooding_00000354,4,4,3,1,1,0.75,0.75,0.75,0.743825,0,0,0,sparse,present,midwest-flooding_00000354_pre_disaster.png,midwest-flooding_00000354_pre_disaster_target.png
midwest-flooding_00000361,44,53,35,9,18,0.795455,0.660377,0.721649,0.799612,0,1,-9,dense,present,midwest-flooding_00000361_pre_disaster.png,midwest-flooding_00000361_pre_disaster_target.png
midwest-flooding_00000362,6,4,3,3,1,0.5,0.75,0.6,0.81833,0,1,2,sparse,present,midwest-flooding_00000362_pre_disaster.png,midwest-flooding_00000362_pre_disaster_target.png
midwest-flooding_00000363,1,1,1,0,0,1.0,1.0,1.0,0.89694,0,0,0,sparse,present,midwest-flooding_00000363_pre_disaster.png,midwest-flooding_00000363_pre_disaster_target.png
midwest-flooding_00000365,14,14,12,2,2,0.857143,0.857143,0.857143,0.782422,0,0,0,medium,present,midwest-flooding_00000365_pre_disaster.png,midwest-flooding_00000365_pre_disaster_target.png
midwest-flooding_00000370,12,17,10,2,7,0.833333,0.588235,0.689655,0.773681,0,1,-5,medium,present,midwest-flooding_00000370_pre_disaster.png,midwest-flooding_00000370_pre_disaster_target.png
midwest-flooding_00000382,10,7,7,3,0,0.7,1.0,0.823529,0.751335,0,0,3,medium,present,midwest-flooding_00000382_pre_disaster.png,midwest-flooding_00000382_pre_disaster_target.png
midwest-flooding_00000396,14,9,6,8,3,0.428571,0.666667,0.521739,0.881261,0,0,5,medium,present,midwest-flooding_00000396_pre_disaster.png,midwest-flooding_00000396_pre_disaster_target.png
midwest-flooding_00000409,24,22,19,5,3,0.791667,0.863636,0.826087,0.864153,0,0,2,medium,present,midwest-flooding_00000409_pre_disaster.png,midwest-flooding_00000409_pre_disaster_target.png
midwest-flooding_00000412,28,27,21,7,6,0.75,0.777778,0.763636,0.76797,0,1,1,medium,present,midwest-flooding_00000412_pre_disaster.png,midwest-flooding_00000412_pre_disaster_target.png
midwest-flooding_00000413,10,10,8,2,2,0.8,0.8,0.8,0.857939,0,1,0,medium,present,midwest-flooding_00000413_pre_disaster.png,midwest-flooding_00000413_pre_disaster_target.png
midwest-flooding_00000414,9,2,1,8,1,0.111111,0.5,0.181818,0.888889,0,0,7,sparse,present,midwest-flooding_00000414_pre_disaster.png,midwest-flooding_00000414_pre_disaster_target.png
midwest-flooding_00000420,21,24,20,1,4,0.952381,0.833333,0.888889,0.75009,0,0,-3,medium,present,midwest-flooding_00000420_pre_disaster.png,midwest-flooding_00000420_pre_disaster_target.png
midwest-flooding_00000421,4,3,3,1,0,0.75,1.0,0.857143,0.791842,0,0,1,sparse,present,midwest-flooding_00000421_pre_disaster.png,midwest-flooding_00000421_pre_disaster_target.png
midwest-flooding_00000428,15,16,14,1,2,0.933333,0.875,0.903226,0.807281,1,0,-1,medium,present,midwest-flooding_00000428_pre_disaster.png,midwest-flooding_00000428_pre_disaster_target.png
midwest-flooding_00000432,1,1,1,0,0,1.0,1.0,1.0,0.846906,0,0,0,sparse,present,midwest-flooding_00000432_pre_disaster.png,midwest-flooding_00000432_pre_disaster_target.png
midwest-flooding_00000437,30,20,18,12,2,0.6,0.9,0.72,0.813047,0,0,10,medium,present,midwest-flooding_00000437_pre_disaster.png,midwest-flooding_00000437_pre_disaster_target.png
midwest-flooding_00000440,22,23,19,3,4,0.863636,0.826087,0.844444,0.769777,1,0,-1,medium,present,midwest-flooding_00000440_pre_disaster.png,midwest-flooding_00000440_pre_disaster_target.png
palu-tsunami_00000004,75,89,59,16,30,0.786667,0.662921,0.719512,0.814394,6,1,-14,dense,present,palu-tsunami_00000004_pre_disaster.png,palu-tsunami_00000004_pre_disaster_target.png
palu-tsunami_00000008,136,133,108,28,25,0.794118,0.81203,0.802974,0.783024,9,8,3,dense,present,palu-tsunami_00000008_pre_disaster.png,palu-tsunami_00000008_pre_disaster_target.png
palu-tsunami_00000010,142,180,110,32,70,0.774648,0.611111,0.68323,0.781996,19,3,-38,dense,present,palu-tsunami_00000010_pre_disaster.png,palu-tsunami_00000010_pre_disaster_target.png
palu-tsunami_00000012,78,93,59,19,34,0.75641,0.634409,0.690058,0.802407,10,2,-15,dense,present,palu-tsunami_00000012_pre_disaster.png,palu-tsunami_00000012_pre_disaster_target.png
palu-tsunami_00000021,118,119,81,37,38,0.686441,0.680672,0.683544,0.787489,9,7,-1,dense,present,palu-tsunami_00000021_pre_disaster.png,palu-tsunami_00000021_pre_disaster_target.png
palu-tsunami_00000027,131,130,118,13,12,0.900763,0.907692,0.904215,0.803011,3,2,1,dense,present,palu-tsunami_00000027_pre_disaster.png,palu-tsunami_00000027_pre_disaster_target.png
palu-tsunami_00000028,11,11,9,2,2,0.818182,0.818182,0.818182,0.833194,0,0,0,medium,present,palu-tsunami_00000028_pre_disaster.png,palu-tsunami_00000028_pre_disaster_target.png
palu-tsunami_00000032,24,32,21,3,11,0.875,0.65625,0.75,0.785381,2,0,-8,medium,present,palu-tsunami_00000032_pre_disaster.png,palu-tsunami_00000032_pre_disaster_target.png
palu-tsunami_00000035,2,2,2,0,0,1.0,1.0,1.0,0.823672,0,0,0,sparse,present,palu-tsunami_00000035_pre_disaster.png,palu-tsunami_00000035_pre_disaster_target.png
palu-tsunami_00000037,129,136,106,23,30,0.821705,0.779412,0.8,0.782831,7,7,-7,dense,present,palu-tsunami_00000037_pre_disaster.png,palu-tsunami_00000037_pre_disaster_target.png
palu-tsunami_00000038,140,179,117,23,62,0.835714,0.653631,0.733542,0.792852,19,4,-39,dense,present,palu-tsunami_00000038_pre_disaster.png,palu-tsunami_00000038_pre_disaster_target.png
palu-tsunami_00000041,46,43,39,7,4,0.847826,0.906977,0.876404,0.841122,3,0,3,dense,present,palu-tsunami_00000041_pre_disaster.png,palu-tsunami_00000041_pre_disaster_target.png
palu-tsunami_00000062,207,292,161,46,131,0.777778,0.55137,0.645291,0.75405,49,12,-85,dense,present,palu-tsunami_00000062_pre_disaster.png,palu-tsunami_00000062_pre_disaster_target.png
palu-tsunami_00000081,78,120,43,35,77,0.551282,0.358333,0.434343,0.776758,19,10,-42,dense,present,palu-tsunami_00000081_pre_disaster.png,palu-tsunami_00000081_pre_disaster_target.png
palu-tsunami_00000082,102,127,66,36,61,0.647059,0.519685,0.576419,0.78132,22,10,-25,dense,present,palu-tsunami_00000082_pre_disaster.png,palu-tsunami_00000082_pre_disaster_target.png
palu-tsunami_00000091,106,124,56,50,68,0.528302,0.451613,0.486957,0.76078,22,6,-18,dense,present,palu-tsunami_00000091_pre_disaster.png,palu-tsunami_00000091_pre_disaster_target.png
palu-tsunami_00000094,87,128,61,26,67,0.701149,0.476562,0.567442,0.781903,22,8,-41,dense,present,palu-tsunami_00000094_pre_disaster.png,palu-tsunami_00000094_pre_disaster_target.png
palu-tsunami_00000096,67,58,47,20,11,0.701493,0.810345,0.752,0.803961,3,5,9,dense,present,palu-tsunami_00000096_pre_disaster.png,palu-tsunami_00000096_pre_disaster_target.png
palu-tsunami_00000113,206,219,147,59,72,0.713592,0.671233,0.691765,0.765623,26,21,-13,dense,present,palu-tsunami_00000113_pre_disaster.png,palu-tsunami_00000113_pre_disaster_target.png
palu-tsunami_00000114,189,215,142,47,73,0.751323,0.660465,0.70297,0.771258,35,10,-26,dense,present,palu-tsunami_00000114_pre_disaster.png,palu-tsunami_00000114_pre_disaster_target.png
palu-tsunami_00000117,65,77,43,22,34,0.661538,0.558442,0.605634,0.814362,11,7,-12,dense,present,palu-tsunami_00000117_pre_disaster.png,palu-tsunami_00000117_pre_disaster_target.png
palu-tsunami_00000120,129,151,85,44,66,0.658915,0.562914,0.607143,0.766012,24,14,-22,dense,present,palu-tsunami_00000120_pre_disaster.png,palu-tsunami_00000120_pre_disaster_target.png
palu-tsunami_00000124,53,47,32,21,15,0.603774,0.680851,0.64,0.78423,4,3,6,dense,present,palu-tsunami_00000124_pre_disaster.png,palu-tsunami_00000124_pre_disaster_target.png
palu-tsunami_00000127,19,17,8,11,9,0.421053,0.470588,0.444444,0.791214,0,2,2,medium,present,palu-tsunami_00000127_pre_disaster.png,palu-tsunami_00000127_pre_disaster_target.png
palu-tsunami_00000129,9,8,7,2,1,0.777778,0.875,0.823529,0.783501,0,0,1,medium,present,palu-tsunami_00000129_pre_disaster.png,palu-tsunami_00000129_pre_disaster_target.png
palu-tsunami_00000135,64,74,54,10,20,0.84375,0.72973,0.782609,0.782659,7,4,-10,dense,present,palu-tsunami_00000135_pre_disaster.png,palu-tsunami_00000135_pre_disaster_target.png
palu-tsunami_00000139,34,35,26,8,9,0.764706,0.742857,0.753623,0.758964,2,1,-1,dense,present,palu-tsunami_00000139_pre_disaster.png,palu-tsunami_00000139_pre_disaster_target.png
palu-tsunami_00000141,7,8,5,2,3,0.714286,0.625,0.666667,0.791783,0,0,-1,medium,present,palu-tsunami_00000141_pre_disaster.png,palu-tsunami_00000141_pre_disaster_target.png
palu-tsunami_00000143,63,48,32,31,16,0.507937,0.666667,0.576577,0.760896,8,8,15,dense,present,palu-tsunami_00000143_pre_disaster.png,palu-tsunami_00000143_pre_disaster_target.png
palu-tsunami_00000146,90,86,34,56,52,0.377778,0.395349,0.386364,0.736923,14,17,4,dense,present,palu-tsunami_00000146_pre_disaster.png,palu-tsunami_00000146_pre_disaster_target.png
palu-tsunami_00000147,70,80,38,32,42,0.542857,0.475,0.506667,0.747454,17,7,-10,dense,present,palu-tsunami_00000147_pre_disaster.png,palu-tsunami_00000147_pre_disaster_target.png
palu-tsunami_00000151,98,115,63,35,52,0.642857,0.547826,0.591549,0.793578,20,11,-17,dense,present,palu-tsunami_00000151_pre_disaster.png,palu-tsunami_00000151_pre_disaster_target.png
palu-tsunami_00000158,28,27,21,7,6,0.75,0.777778,0.763636,0.771268,1,2,1,medium,present,palu-tsunami_00000158_pre_disaster.png,palu-tsunami_00000158_pre_disaster_target.png
palu-tsunami_00000163,101,121,80,21,41,0.792079,0.661157,0.720721,0.811272,14,4,-20,dense,present,palu-tsunami_00000163_pre_disaster.png,palu-tsunami_00000163_pre_disaster_target.png
palu-tsunami_00000165,118,130,99,19,31,0.838983,0.761538,0.798387,0.794105,11,3,-12,dense,present,palu-tsunami_00000165_pre_disaster.png,palu-tsunami_00000165_pre_disaster_target.png
palu-tsunami_00000170,108,113,83,25,30,0.768519,0.734513,0.751131,0.780736,12,5,-5,dense,present,palu-tsunami_00000170_pre_disaster.png,palu-tsunami_00000170_pre_disaster_target.png
palu-tsunami_00000173,99,113,78,21,35,0.787879,0.690265,0.735849,0.825257,13,4,-14,dense,present,palu-tsunami_00000173_pre_disaster.png,palu-tsunami_00000173_pre_disaster_target.png
palu-tsunami_00000181,159,199,113,46,86,0.710692,0.567839,0.631285,0.789979,32,8,-40,dense,present,palu-tsunami_00000181_pre_disaster.png,palu-tsunami_00000181_pre_disaster_target.png
palu-tsunami_00000184,1,1,1,0,0,1.0,1.0,1.0,0.854839,0,0,0,sparse,present,palu-tsunami_00000184_pre_disaster.png,palu-tsunami_00000184_pre_disaster_target.png
palu-tsunami_00000185,30,25,20,10,5,0.666667,0.8,0.727273,0.763869,2,0,5,medium,present,palu-tsunami_00000185_pre_disaster.png,palu-tsunami_00000185_pre_disaster_target.png
palu-tsunami_00000193,26,26,17,9,9,0.653846,0.653846,0.653846,0.771855,3,2,0,medium,present,palu-tsunami_00000193_pre_disaster.png,palu-tsunami_00000193_pre_disaster_target.png
palu-tsunami_00000194,7,8,5,2,3,0.714286,0.625,0.666667,0.797263,0,0,-1,medium,present,palu-tsunami_00000194_pre_disaster.png,palu-tsunami_00000194_pre_disaster_target.png
santa-rosa-wildfire_00000000,18,22,13,5,9,0.722222,0.590909,0.65,0.747544,0,0,-4,medium,present,santa-rosa-wildfire_00000000_pre_disaster.png,santa-rosa-wildfire_00000000_pre_disaster_target.png
santa-rosa-wildfire_00000001,46,35,30,16,5,0.652174,0.857143,0.740741,0.824944,1,2,11,dense,present,santa-rosa-wildfire_00000001_pre_disaster.png,santa-rosa-wildfire_00000001_pre_disaster_target.png
santa-rosa-wildfire_00000012,146,162,130,16,32,0.890411,0.802469,0.844156,0.806411,6,0,-16,dense,present,santa-rosa-wildfire_00000012_pre_disaster.png,santa-rosa-wildfire_00000012_pre_disaster_target.png
santa-rosa-wildfire_00000019,48,48,39,9,9,0.8125,0.8125,0.8125,0.851181,2,5,0,dense,present,santa-rosa-wildfire_00000019_pre_disaster.png,santa-rosa-wildfire_00000019_pre_disaster_target.png
santa-rosa-wildfire_00000021,12,13,9,3,4,0.75,0.692308,0.72,0.815068,1,0,-1,medium,present,santa-rosa-wildfire_00000021_pre_disaster.png,santa-rosa-wildfire_00000021_pre_disaster_target.png
santa-rosa-wildfire_00000028,11,15,10,1,5,0.909091,0.666667,0.769231,0.791051,0,0,-4,medium,present,santa-rosa-wildfire_00000028_pre_disaster.png,santa-rosa-wildfire_00000028_pre_disaster_target.png
santa-rosa-wildfire_00000038,105,104,98,7,6,0.933333,0.942308,0.937799,0.808597,1,0,1,dense,present,santa-rosa-wildfire_00000038_pre_disaster.png,santa-rosa-wildfire_00000038_pre_disaster_target.png
santa-rosa-wildfire_00000043,1,1,0,1,1,0.0,0.0,0.0,,0,0,0,sparse,present,santa-rosa-wildfire_00000043_pre_disaster.png,santa-rosa-wildfire_00000043_pre_disaster_target.png
santa-rosa-wildfire_00000045,88,104,75,13,29,0.852273,0.721154,0.78125,0.834307,8,0,-16,dense,present,santa-rosa-wildfire_00000045_pre_disaster.png,santa-rosa-wildfire_00000045_pre_disaster_target.png
santa-rosa-wildfire_00000052,31,32,29,2,3,0.935484,0.90625,0.920635,0.848776,1,0,-1,medium,present,santa-rosa-wildfire_00000052_pre_disaster.png,santa-rosa-wildfire_00000052_pre_disaster_target.png
santa-rosa-wildfire_00000066,145,147,123,22,24,0.848276,0.836735,0.842466,0.830695,7,3,-2,dense,present,santa-rosa-wildfire_00000066_pre_disaster.png,santa-rosa-wildfire_00000066_pre_disaster_target.png
santa-rosa-wildfire_00000068,36,38,26,10,12,0.722222,0.684211,0.702703,0.753857,1,2,-2,dense,present,santa-rosa-wildfire_00000068_pre_disaster.png,santa-rosa-wildfire_00000068_pre_disaster_target.png
santa-rosa-wildfire_00000071,87,104,74,13,30,0.850575,0.711538,0.774869,0.832526,11,0,-17,dense,present,santa-rosa-wildfire_00000071_pre_disaster.png,santa-rosa-wildfire_00000071_pre_disaster_target.png
santa-rosa-wildfire_00000074,71,110,50,21,60,0.704225,0.454545,0.552486,0.828051,18,5,-39,dense,present,santa-rosa-wildfire_00000074_pre_disaster.png,santa-rosa-wildfire_00000074_pre_disaster_target.png
santa-rosa-wildfire_00000082,3,4,3,0,1,1.0,0.75,0.857143,0.840565,0,0,-1,sparse,present,santa-rosa-wildfire_00000082_pre_disaster.png,santa-rosa-wildfire_00000082_pre_disaster_target.png
santa-rosa-wildfire_00000085,5,5,5,0,0,1.0,1.0,1.0,0.803677,0,0,0,medium,present,santa-rosa-wildfire_00000085_pre_disaster.png,santa-rosa-wildfire_00000085_pre_disaster_target.png
santa-rosa-wildfire_00000086,44,41,36,8,5,0.818182,0.878049,0.847059,0.81398,0,2,3,dense,present,santa-rosa-wildfire_00000086_pre_disaster.png,santa-rosa-wildfire_00000086_pre_disaster_target.png
santa-rosa-wildfire_00000087,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,santa-rosa-wildfire_00000087_pre_disaster.png,santa-rosa-wildfire_00000087_pre_disaster_target.png
santa-rosa-wildfire_00000089,181,191,161,20,30,0.889503,0.842932,0.865591,0.833844,9,3,-10,dense,present,santa-rosa-wildfire_00000089_pre_disaster.png,santa-rosa-wildfire_00000089_pre_disaster_target.png
santa-rosa-wildfire_00000099,6,7,5,1,2,0.833333,0.714286,0.769231,0.831477,0,0,-1,medium,present,santa-rosa-wildfire_00000099_pre_disaster.png,santa-rosa-wildfire_00000099_pre_disaster_target.png
santa-rosa-wildfire_00000100,12,10,10,2,0,0.833333,1.0,0.909091,0.839499,0,0,2,medium,present,santa-rosa-wildfire_00000100_pre_disaster.png,santa-rosa-wildfire_00000100_pre_disaster_target.png
santa-rosa-wildfire_00000102,6,6,6,0,0,1.0,1.0,1.0,0.798309,0,0,0,medium,present,santa-rosa-wildfire_00000102_pre_disaster.png,santa-rosa-wildfire_00000102_pre_disaster_target.png
santa-rosa-wildfire_00000113,41,37,33,8,4,0.804878,0.891892,0.846154,0.85942,1,2,4,dense,present,santa-rosa-wildfire_00000113_pre_disaster.png,santa-rosa-wildfire_00000113_pre_disaster_target.png
santa-rosa-wildfire_00000123,123,139,88,35,51,0.715447,0.633094,0.671756,0.792196,17,1,-16,dense,present,santa-rosa-wildfire_00000123_pre_disaster.png,santa-rosa-wildfire_00000123_pre_disaster_target.png
santa-rosa-wildfire_00000133,4,8,2,2,6,0.5,0.25,0.333333,0.828152,0,0,-4,medium,present,santa-rosa-wildfire_00000133_pre_disaster.png,santa-rosa-wildfire_00000133_pre_disaster_target.png
santa-rosa-wildfire_00000141,143,173,122,21,51,0.853147,0.705202,0.772152,0.858845,21,0,-30,dense,present,santa-rosa-wildfire_00000141_pre_disaster.png,santa-rosa-wildfire_00000141_pre_disaster_target.png
santa-rosa-wildfire_00000143,1,2,1,0,1,1.0,0.5,0.666667,0.939597,0,0,-1,sparse,present,santa-rosa-wildfire_00000143_pre_disaster.png,santa-rosa-wildfire_00000143_pre_disaster_target.png
santa-rosa-wildfire_00000144,141,137,103,38,34,0.730496,0.751825,0.741007,0.773739,9,3,4,dense,present,santa-rosa-wildfire_00000144_pre_disaster.png,santa-rosa-wildfire_00000144_pre_disaster_target.png
santa-rosa-wildfire_00000145,98,133,71,27,62,0.72449,0.533835,0.614719,0.783095,6,6,-35,dense,present,santa-rosa-wildfire_00000145_pre_disaster.png,santa-rosa-wildfire_00000145_pre_disaster_target.png
santa-rosa-wildfire_00000159,43,38,34,9,4,0.790698,0.894737,0.839506,0.784009,0,0,5,dense,present,santa-rosa-wildfire_00000159_pre_disaster.png,santa-rosa-wildfire_00000159_pre_disaster_target.png
santa-rosa-wildfire_00000172,10,9,8,2,1,0.8,0.888889,0.842105,0.740016,0,0,1,medium,present,santa-rosa-wildfire_00000172_pre_disaster.png,santa-rosa-wildfire_00000172_pre_disaster_target.png
santa-rosa-wildfire_00000178,23,26,19,4,7,0.826087,0.730769,0.77551,0.771764,1,0,-3,medium,present,santa-rosa-wildfire_00000178_pre_disaster.png,santa-rosa-wildfire_00000178_pre_disaster_target.png
santa-rosa-wildfire_00000181,6,5,3,3,2,0.5,0.6,0.545455,0.852635,0,0,1,medium,present,santa-rosa-wildfire_00000181_pre_disaster.png,santa-rosa-wildfire_00000181_pre_disaster_target.png
santa-rosa-wildfire_00000184,163,158,139,24,19,0.852761,0.879747,0.866044,0.810631,2,2,5,dense,present,santa-rosa-wildfire_00000184_pre_disaster.png,santa-rosa-wildfire_00000184_pre_disaster_target.png
santa-rosa-wildfire_00000198,89,94,63,26,31,0.707865,0.670213,0.688525,0.781813,7,2,-5,dense,present,santa-rosa-wildfire_00000198_pre_disaster.png,santa-rosa-wildfire_00000198_pre_disaster_target.png
santa-rosa-wildfire_00000202,1,3,1,0,2,1.0,0.333333,0.5,0.718696,0,0,-2,sparse,present,santa-rosa-wildfire_00000202_pre_disaster.png,santa-rosa-wildfire_00000202_pre_disaster_target.png
santa-rosa-wildfire_00000204,26,21,21,5,0,0.807692,1.0,0.893617,0.798833,0,1,5,medium,present,santa-rosa-wildfire_00000204_pre_disaster.png,santa-rosa-wildfire_00000204_pre_disaster_target.png
santa-rosa-wildfire_00000206,1,5,1,0,4,1.0,0.2,0.333333,0.795918,0,0,-4,medium,present,santa-rosa-wildfire_00000206_pre_disaster.png,santa-rosa-wildfire_00000206_pre_disaster_target.png
santa-rosa-wildfire_00000207,56,86,34,22,52,0.607143,0.395349,0.478873,0.785349,19,2,-30,dense,present,santa-rosa-wildfire_00000207_pre_disaster.png,santa-rosa-wildfire_00000207_pre_disaster_target.png
santa-rosa-wildfire_00000212,5,8,5,0,3,1.0,0.625,0.769231,0.764999,1,0,-3,medium,present,santa-rosa-wildfire_00000212_pre_disaster.png,santa-rosa-wildfire_00000212_pre_disaster_target.png
santa-rosa-wildfire_00000213,119,136,86,33,50,0.722689,0.632353,0.67451,0.812187,10,3,-17,dense,present,santa-rosa-wildfire_00000213_pre_disaster.png,santa-rosa-wildfire_00000213_pre_disaster_target.png
santa-rosa-wildfire_00000215,8,10,6,2,4,0.75,0.6,0.666667,0.871339,0,0,-2,medium,present,santa-rosa-wildfire_00000215_pre_disaster.png,santa-rosa-wildfire_00000215_pre_disaster_target.png
santa-rosa-wildfire_00000217,28,29,23,5,6,0.821429,0.793103,0.807018,0.83278,0,0,-1,medium,present,santa-rosa-wildfire_00000217_pre_disaster.png,santa-rosa-wildfire_00000217_pre_disaster_target.png
santa-rosa-wildfire_00000236,61,77,48,13,29,0.786885,0.623377,0.695652,0.817302,7,1,-16,dense,present,santa-rosa-wildfire_00000236_pre_disaster.png,santa-rosa-wildfire_00000236_pre_disaster_target.png
santa-rosa-wildfire_00000238,192,213,146,46,67,0.760417,0.685446,0.720988,0.752682,31,6,-21,dense,present,santa-rosa-wildfire_00000238_pre_disaster.png,santa-rosa-wildfire_00000238_pre_disaster_target.png
santa-rosa-wildfire_00000242,63,65,55,8,10,0.873016,0.846154,0.859375,0.77197,1,2,-2,dense,present,santa-rosa-wildfire_00000242_pre_disaster.png,santa-rosa-wildfire_00000242_pre_disaster_target.png
santa-rosa-wildfire_00000256,7,6,5,2,1,0.714286,0.833333,0.769231,0.712225,0,0,1,medium,present,santa-rosa-wildfire_00000256_pre_disaster.png,santa-rosa-wildfire_00000256_pre_disaster_target.png
santa-rosa-wildfire_00000257,14,12,12,2,0,0.857143,1.0,0.923077,0.828115,0,0,2,medium,present,santa-rosa-wildfire_00000257_pre_disaster.png,santa-rosa-wildfire_00000257_pre_disaster_target.png
santa-rosa-wildfire_00000269,11,12,7,4,5,0.636364,0.583333,0.608696,0.735938,1,1,-1,medium,present,santa-rosa-wildfire_00000269_pre_disaster.png,santa-rosa-wildfire_00000269_pre_disaster_target.png
santa-rosa-wildfire_00000273,11,13,8,3,5,0.727273,0.615385,0.666667,0.783188,0,0,-2,medium,present,santa-rosa-wildfire_00000273_pre_disaster.png,santa-rosa-wildfire_00000273_pre_disaster_target.png
santa-rosa-wildfire_00000279,2,2,2,0,0,1.0,1.0,1.0,0.706193,0,0,0,sparse,present,santa-rosa-wildfire_00000279_pre_disaster.png,santa-rosa-wildfire_00000279_pre_disaster_target.png
santa-rosa-wildfire_00000284,108,110,102,6,8,0.944444,0.927273,0.93578,0.808472,2,1,-2,dense,present,santa-rosa-wildfire_00000284_pre_disaster.png,santa-rosa-wildfire_00000284_pre_disaster_target.png
santa-rosa-wildfire_00000285,16,18,15,1,3,0.9375,0.833333,0.882353,0.786407,0,0,-2,medium,present,santa-rosa-wildfire_00000285_pre_disaster.png,santa-rosa-wildfire_00000285_pre_disaster_target.png
santa-rosa-wildfire_00000289,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,santa-rosa-wildfire_00000289_pre_disaster.png,santa-rosa-wildfire_00000289_pre_disaster_target.png
santa-rosa-wildfire_00000290,2,2,2,0,0,1.0,1.0,1.0,0.793294,0,0,0,sparse,present,santa-rosa-wildfire_00000290_pre_disaster.png,santa-rosa-wildfire_00000290_pre_disaster_target.png
santa-rosa-wildfire_00000292,62,50,43,19,7,0.693548,0.86,0.767857,0.8093,1,2,12,dense,present,santa-rosa-wildfire_00000292_pre_disaster.png,santa-rosa-wildfire_00000292_pre_disaster_target.png
santa-rosa-wildfire_00000294,1,1,1,0,0,1.0,1.0,1.0,0.887324,0,0,0,sparse,present,santa-rosa-wildfire_00000294_pre_disaster.png,santa-rosa-wildfire_00000294_pre_disaster_target.png
